location,deal_type,accommodation_type,floor,floors_count,rooms_count,total_meters,price,district,street,house_number,underground,residential_complex,year_of_construction,living_meters,kitchen_meters
Москва,sale,flat,7,9,3,59.0,12700000.0,Восточное Измайлово,16-я Парковая ,27,Первомайская,,1966,45 м²,6 м²
Москва,sale,flat,14,14,3,53.0,13200000.0,, Аэростатная,14к3,Санино,,2022,30 м²,18 м²
Москва,sale,flat,9,9,3,65.0,16400000.0,Ясенево,Голубинская ,3К1,Тёплый Стан,,1976,43 м²,6 м²
Москва,sale,flat,3,9,3,62.9,14500000.0,Восточное Дегунино,Дубнинская ,2К1,Верхние Лихоборы,,1973,"43,5 м²",7 м²
Москва,sale,flat,1,9,3,56.4,14800000.0,Коньково, Островитянова,31,Коньково,,1970,"40,4 м²","6,7 м²"
Москва,sale,flat,11,17,3,67.6,14980000.0,, Чароитовая,1к1,Кедровая,Кленовые Аллеи,2021,-1,21 м²
Москва,sale,flat,6,9,3,65.0,17500000.0,Теплый Стан, Генерала Тюленева,39,Тёплый Стан,,1972,-1,6 м²
Москва,sale,flat,1,5,2,43.0,12000000.0,Щукино,Живописная ,34К2,Серебряный Бор,,1963,-1,9 м²
Москва,sale,flat,6,14,2,45.5,12250000.0,Нижегородский,Перовское шоссе,18/1,Перово,,1964,-1,"6,5 м²"
Москва,sale,flat,8,12,2,50.0,12400000.0,Западное Дегунино,Коровинское шоссе,17,Моссельмаш,,1967,33 м²,9 м²
Москва,sale,flat,12,14,2,44.3,12400000.0,Зюзино,Херсонская ,18,Зюзино,,1970,"28,4 м²","5,9 м²"
Москва,sale,flat,13,18,2,57.1,15000000.0,, Летчика Ульянина,2,Пыхтино,Солнцево парк,2013,-1,8 м²
Москва,sale,flat,13,13,2,37.9,15000000.0,Гагаринский,проспект 60-летия Октября,5К4,Ленинский проспект,,1967,-1,"6,5 м²"
Москва,sale,flat,2,12,2,44.6,14980000.0,Котловка,Нагорная ,15К5,Нагорная,,1975,"29,6 м²",10 м²
Москва,sale,flat,3,9,3,55.4,15000000.0,Печатники, Полбина,36,Люблино,,1969,"37,5 м²",6 м²
Москва,sale,flat,12,12,3,63.0,15000000.0,Люблино,Белореченская ,21,Люблино,,1981,"45,1 м²","6,5 м²"
Москва,sale,flat,8,14,2,47.5,14950000.0,Ясенево,Новоясеневский проспект,3В,Тёплый Стан,Комплекс апартаментов LES,2023,-1,25 м²
Москва,sale,flat,7,9,2,45.0,14950000.0,Черемушки,Перекопская ,30,Зюзино,,1976,30 м²,7 м²
Москва,sale,flat,10,15,2,51.4,15100000.0,, Василия Ощепкова,3,Новомосковская,Москвичка,2021,"18,1 м²","17,6 м²"
Москва,sale,flat,2,9,2,45.1,15100000.0,Богородское,бульвар Маршала Рокоссовского,17,Бульвар Рокоссовского,,1962,28 м²,6 м²
Москва,sale,flat,5,22,3,63.6,15200000.0,, Картмазовские Пруды,2к3,Филатов Луг,,2021,-1,"22,2 м²"
Москва,sale,flat,3,9,2,44.2,15300000.0,Печатники,Шоссейная ,19к1,Печатники,,1969,-1,5 м²
Москва,sale,flat,18,25,2,57.0,15400000.0,Выхино-Жулебино,Самаркандский бульвар,15/1,Юго-Восточная,,2024,-1,"10,3 м²"
Москва,sale,flat,19,25,3,49.9,15300000.0,Люблино,Люблинская ,72Ак2,Депо,Люблинский парк,2023,-1,"17,4 м²"
Москва,sale,flat,11,16,2,61.7,15300000.0,Восточное Дегунино,Дубнинская ,32К8,Бескудниково,,2004,-1,10 м²
Москва,sale,flat,2,19,2,60.6,15499000.0,,бульвар Андрея Тарковского,11,Рассказовка,Рассказово,2022,"32,2 м²","13,8 м²"
Москва,sale,flat,6,8,2,42.4,15500000.0,Северный,бульвар Академика Ландау,1,Физтех,Северный,2017,-1,7 м²
Москва,sale,flat,3,14,3,58.7,15500000.0,,проспект Прокшинский,10,Прокшино,Прокшино,2023,"32,5 м²",16 м²
Москва,sale,flat,2,12,2,51.1,15490000.0,Косино-Ухтомский, Рудневка,9,Улица Дмитриевского,,2005,"30,5 м²","9,7 м²"
Москва,sale,flat,3,9,2,58.1,15500000.0,, Александры Монаховой,88к2,Потапово,Бунинские луга,2017,-1,"11,2 м²"
Москва,sale,flat,9,17,3,81.1,15600000.0,,проезд Чечерский,136,Бунинская аллея,,2021,"48,5 м²","12,4 м²"
Москва,sale,flat,14,17,2,64.0,15750000.0,, Бориса Пастернака,49,Мичуринец,,-1,"33,7 м²","12,9 м²"
Москва,sale,flat,3,8,2,51.0,15750000.0,Тимирязевский,Дмитровское шоссе,34К1,Петровско-Разумовская,,1960,"28,2 м²",8 м²
Москва,sale,flat,2,12,3,64.0,15800000.0,Северное Медведково,проезд Шокальского,18Б,Медведково,,1980,-1,"6,6 м²"
Москва,sale,flat,1,16,3,54.7,16000000.0,Восточное Измайлово,Сиреневый бульвар,72,Первомайская,,1985,-1,6 м²
Москва,sale,flat,5,9,3,59.3,15900000.0,Коньково, Островитянова,39,Коньково,,1970,-1,8 м²
Москва,sale,flat,1,19,2,47.3,16000000.0,Хорошевский, Полины Осипенко,2к2,Беговая,,2019,"24,5 м²","8,1 м²"
Москва,sale,flat,25,25,3,57.6,16000000.0,Люблино,Люблинская ,72Ак2,Депо,Люблинский парк,2023,"31,7 м²",9 м²
Москва,sale,flat,8,9,3,60.5,15900000.0,Нижегородский,Нижегородская ,53,Нижегородская,,1963,"39,5 м²","8,2 м²"
Москва,sale,flat,4,17,1,33.0,7763105.0,,,9.1,Улица Горчакова,Бунинские Кварталы ЖК,2025,"11,8 м²","10,6 м²"
Москва,sale,flat,2,23,1,41.3,7768530.0,,,,Филатов Луг,Детали ЖК,2026,"14,7 м²","14,4 м²"
Москва,sale,flat,19,28,3,85.0,30500000.0,Лефортово,проезд Невельского,1к1,Авиамоторная,Символ,-1,50 м²,15 м²
Москва,sale,flat,1,4,3,83.3,31100000.0,Северный,Дмитровское шоссе,122Гк1,Физтех,,2015,50 м²,16 м²
Москва,sale,flat,6,17,2,61.0,13850000.0,, Солнечная,9,Рассказовка,Град Московский,2008,33 м²,13 м²
Москва,sale,flat,5,5,3,42.2,13800000.0,Кунцево,Молодогвардейская ,19К1,Молодёжная,,1960,"29,9 м²","5,6 м²"
Москвская область,sale,flat,2,5,2,46.0,4549000.0,Солнечногорск,переулок Механизаторов,5,,,-1,25 м²,6 м²
Москвская область,sale,flat,1,3,2,41.07,4500000.0,Кировск, Кирова,18,,,1956,"25,8 м²","4,8 м²"
Москвская область,sale,flat,6,9,1,32.0,4595200.0,Хотьково, Михеенко,25к7,,Олимп,2024,-1,"9,4 м²"
Москвская область,sale,flat,7,7,2,43.3,5800000.0,пос. Березовый, Профессора Рудакова,7/37к7,,,-1,"26,5 м²",10 м²
Москвская область,sale,flat,18,36,3,102.0,57000000.0,Хорошево-Мневники,Шелепихинская набережная,42к3,Полежаевская,FreeDOM,2021,60 м²,"27,9 м²"
Москвская область,sale,flat,11,46,3,82.5,58000000.0,Даниловский,Дубининская ,59А,Павелецкая,Павелецкая Сити,-1,59 м²,12 м²
Москвская область,sale,flat,17,25,3,103.8,28150000.0,Выборгский, Композиторов,18,Проспект Просвещения,Pragma-House,2010,"57,1 м²","14,4 м²"
Москвская область,sale,flat,8,19,3,87.91,28500000.0,Василеостровский,Морской,,Приморская,Глоракс Премиум Василеостровский ЖК,2025,"37,1 м²","23,1 м²"
Москвская область,sale,flat,14,24,3,110.0,29000000.0,мкр. Центральный, Буденного,129,,Центральный,-1,"60,9 м²","21,3 м²"
Москвская область,sale,flat,3,5,3,72.0,5795000.0,Александров, Октябрьская,14к2,,,1995,-1,10 м²
Москвская область,sale,flat,4,10,1,36.0,3200000.0,Заднепровский, Авиаторов,7,,Лермонтовский парк,-1,18 м²,9 м²
Москвская область,sale,flat,4,5,1,36.0,3200000.0,Калининский, Рихарда Зорге,10,,,-1,"17,2 м²",7 м²
Москвская область,sale,flat,2,9,1,34.7,3250000.0,Ленинский, Плеханова,16,,,1979,19 м²,6 м²
Москвская область,sale,flat,1,17,1,35.6,3813296.0,Первомайский, Ключевой Поселок,23литА,,Арден на Ключевом,2025,"14,2 м²","9,8 м²"
Москвская область,sale,flat,13,17,2,46.6,4688000.0,Ленинский,Строитель жилрайон,,,Нео ЖК,2026,-1,-1
Москвская область,sale,flat,8,9,2,53.4,5800000.0,мкр. Новоленино,переулок Имени Академика Алексея Окладникова,9.0,,Эволюция,2014,"39,8 м²","8,6 м²"
Москвская область,sale,flat,3,5,4,61.3,4390000.0,Ленинский, Октябрьской Революции,36,,,-1,"50,7 м²","5,6 м²"
Новая Москва,sale,flat,3,5,4,61.0,4750000.0,,,,,,1983,"44,4 м²","5,8 м²"
Новая Москва,sale,flat,5,5,4,73.9,4900000.0,Засвияжский, Ефремова,141,,,1993,-1,11 м²
Новая Москва,sale,flat,9,9,4,172.8,58000000.0,Василеостровский,Наличная ,26к1,Приморская,Васильевский Квартал,2018,128 м²,"12,3 м²"
Новая Москва,sale,flat,2,5,4,111.15,66690000.0,Светлогорск,бульвар Морской,,,Promenade,2024,80 м²,20 м²
Новая Москва,sale,flat,11,24,1,27.41,5600000.0,Октябрьский,Ленинградская ,104,Октябрьская,For Stars,2026,"14,2 м²","5,9 м²"
Новая Москва,sale,flat,3,5,1,43.5,5600000.0,мкр. 9-10-й, Гагарина,30,,,1992,22 м²,10 м²
Новая Москва,sale,flat,13,26,1,38.15,5650000.0,Кировский, Аникина,6,Студенческая,Астон. Шесть звёзд,2026,-1,-1
Новая Москва,sale,flat,8,10,1,18.8,7499000.0,Выхино-Жулебино,Рязанский проспект,86/1С1,Выхино,,-1,-1,5 м²
Новая Москва,sale,flat,1,17,1,33.4,3429000.0,Ленинский,Строитель жилрайон,,,Нео ЖК,2026,-1,-1
Новая Москва,sale,flat,1,17,1,33.9,3467970.0,,,,,АВИОН,2024,"12,7 м²","12,9 м²"
Новая Москва,sale,flat,8,14,1,37.08,4360608.0,Заволжский,,11.0,,ЭкоСити ЖК,2026,"15,1 м²",10 м²
Новая Москва,sale,flat,3,7,3,148.2,83000000.0,Тверской,Садовая-Самотечная ,2/12,Цветной бульвар,,-1,98 м²,19 м²
Новая Москва,sale,flat,3,5,3,126.3,83000000.0,Арбат,Филипповский переулок,18,Арбатская,,1905,-1,"36,8 м²"
Новая Москва,sale,flat,6,9,4,74.0,4400000.0,Тагилстроевский,Октябрьский проспект,5,,,1990,49 м²,9 м²
